Date,Segment,Easter,DRV,HL,Precio,NPrecio,INPC,IGAE,TAVG,PRCP
01/11/2015,Core.plus_Media,No Easter,Occidente,11.1663,10.3480,10.2544,88.6855,108.8980,68.1904,0.4479
01/11/2015,Core.plus_Media,No Easter,Sureste,11.2303,10.3726,10.2298,88.6855,108.8980,79.9411,7.9642
01/11/2015,Core_Bote,No Easter,Central-Bajio,15.4525,10.4062,9.5652,88.6855,108.8980,67.6494,1.8371
01/11/2015,Core_Bote,No Easter,Centro Sur,13.3764,10.4463,8.4679,88.6855,108.8980,74.7000,0.0400
01/11/2015,Core_Bote,No Easter,Norte,16.5826,10.5165,10.1102,88.6855,108.8980,70.3585,0.8328
01/11/2015,Core_Bote,No Easter,Occidente,15.7257,10.4311,10.0543,88.6855,108.8980,70.6055,0.3771
01/11/2015,Core_Bote,No Easter,Sureste,14.1976,10.4323,9.9385,88.6855,108.8980,79.7038,8.1087
01/11/2015,Core_Cuarto,No Easter,Central-Bajio,14.0357,10.3153,10.2184,88.6855,108.8980,67.8687,1.8618
01/11/2015,Core_Cuarto,No Easter,Centro Sur,13.2832,10.3814,10.2299,88.6855,108.8980,74.7000,0.0400
01/11/2015,Core_Cuarto,No Easter,Norte,13.3432,10.3251,10.0873,88.6855,108.8980,71.5694,0.8071
01/11/2015,Core_Cuarto,No Easter,Occidente,14.1357,10.2528,10.1280,88.6855,108.8980,70.3927,0.5695
01/11/2015,Core_Cuarto,No Easter,Sureste,15.3469,10.1547,10.0220,88.6855,108.8980,79.9834,8.3674
01/11/2015,Core_Familiar,No Easter,Central-Bajio,16.3307,9.9562,9.8323,88.6855,108.8980,66.7873,1.7338
01/11/2015,Core_Familiar,No Easter,Centro Sur,13.7658,10.0207,9.9050,88.6855,108.8980,74.7000,0.0400
01/11/2015,Core_Familiar,No Easter,Norte,15.2774,10.1060,9.9309,88.6855,108.8980,71.1074,0.8366
01/11/2015,Core_Familiar,No Easter,Occidente,15.2499,10.0531,9.8995,88.6855,108.8980,73.0314,0.4905
01/11/2015,Core_Familiar,No Easter,Sureste,15.7974,10.0172,9.7830,88.6855,108.8980,79.9716,8.0143
01/11/2015,Core_Laton,No Easter,Central-Bajio,15.5188,10.2371,10.1662,88.6855,108.8980,66.5278,1.6124
01/11/2015,Core_Laton,No Easter,Centro Sur,14.3359,10.2798,10.1848,88.6855,108.8980,74.7000,0.0400
01/11/2015,Core_Laton,No Easter,Norte,13.1277,10.3491,10.0617,88.6855,108.8980,70.5973,1.0200
01/11/2015,Core_Laton,No Easter,Occidente,15.3547,10.2564,10.1141,88.6855,108.8980,66.8535,0.2925
01/11/2015,Core_Laton,No Easter,Sureste,12.9991,10.2014,10.1189,88.6855,108.8980,79.8789,8.3823
01/11/2015,Core_Media,No Easter,Central-Bajio,16.6013,10.0485,9.9213,88.6855,108.8980,68.1064,1.9381
01/11/2015,Core_Media,No Easter,Centro Sur,15.9230,10.0685,9.9350,88.6855,108.8980,74.7000,0.0400
01/11/2015,Core_Media,No Easter,Norte,14.8546,10.2577,10.0444,88.6855,108.8980,69.8983,0.7386
01/11/2015,Core_Media,No Easter,Occidente,16.3480,10.0195,9.9058,88.6855,108.8980,70.1425,0.4082
01/11/2015,Core_Media,No Easter,Sureste,15.6004,10.0391,9.8350,88.6855,108.8980,79.9004,7.8520
01/11/2015,Core_Mega,No Easter,Central-Bajio,17.4635,9.9849,9.8786,88.6855,108.8980,67.4589,1.8257
01/11/2015,Core_Mega,No Easter,Centro Sur,16.2386,9.9910,9.8933,88.6855,108.8980,74.7000,0.0400
01/11/2015,Core_Mega,No Easter,Norte,16.1134,9.9608,9.8134,88.6855,108.8980,69.5053,0.7505
01/11/2015,Core_Mega,No Easter,Occidente,16.5350,10.0039,9.8785,88.6855,108.8980,69.5633,0.3951
01/11/2015,Core_Mega,No Easter,Sureste,15.4693,9.7146,9.5290,88.6855,108.8980,79.8391,7.9648
01/11/2015,High.End_Bote,No Easter,Central-Bajio,9.2809,10.6569,10.5845,88.6855,108.8980,68.9279,1.8673
01/11/2015,High.End_Bote,No Easter,Centro Sur,7.2452,10.7229,10.6851,88.6855,108.8980,74.7000,0.0400
01/11/2015,High.End_Bote,No Easter,Norte,10.0818,10.7337,10.6060,88.6855,108.8980,68.9820,0.6813
01/11/2015,High.End_Bote,No Easter,Occidente,8.1252,10.6468,10.2956,88.6855,108.8980,73.3583,0.0573
01/11/2015,High.End_Bote,No Easter,Sureste,2.2754,10.5486,10.5164,88.6855,108.8980,78.8000,7.9100
01/11/2015,High.End_Media,No Easter,Central-Bajio,10.7193,11.2849,11.2288,88.6855,108.8980,65.5333,1.9464
01/11/2015,High.End_Media,No Easter,Centro Sur,7.0391,11.1836,11.1163,88.6855,108.8980,74.7000,0.0400
01/11/2015,High.End_Media,No Easter,Norte,11.8445,10.7769,10.6409,88.6855,108.8980,69.2169,0.6481
01/11/2015,High.End_Media,No Easter,Occidente,10.1296,10.9345,10.8341,88.6855,108.8980,71.9358,0.0625
01/11/2015,High.End_Media,No Easter,Sureste,7.8180,10.8721,10.8342,88.6855,108.8980,79.2571,7.6314
01/11/2015,Value_Media,No Easter,Central-Bajio,14.0072,10.3080,10.1939,88.6855,108.8980,67.7638,1.8090
01/11/2015,Value_Media,No Easter,Centro Sur,12.5075,10.3335,10.1860,88.6855,108.8980,74.7000,0.0400
01/11/2015,Value_Media,No Easter,Norte,13.3638,10.4275,10.1887,88.6855,108.8980,70.6952,1.0297
01/11/2015,Value_Media,No Easter,Occidente,12.8808,10.3587,10.2202,88.6855,108.8980,68.7293,0.3465
01/11/2015,Value_Media,No Easter,Sureste,13.0611,10.2478,10.0909,88.6855,108.8980,79.8963,8.2401
01/12/2015,Core.plus_Bote,No Easter,Central-Bajio,16.4397,10.5364,10.3237,89.0468,109.8710,64.6680,0.1724
01/12/2015,Core.plus_Bote,No Easter,Centro Sur,14.7270,10.5444,10.3446,89.0468,109.8710,73.4839,0.0000
01/12/2015,Core.plus_Bote,No Easter,Norte,15.3128,10.5708,10.2844,89.0468,109.8710,62.0920,0.0589
01/12/2015,Core.plus_Bote,No Easter,Occidente,15.6953,10.5631,10.3536,89.0468,109.8710,64.0351,0.0000
01/12/2015,Core.plus_Bote,No Easter,Sureste,15.7829,10.5433,10.3066,89.0468,109.8710,77.6170,1.9256
01/12/2015,Core.plus_Familiar,No Easter,Norte,10.2155,10.3085,10.1614,89.0468,109.8710,57.4011,0.0270
01/12/2015,Core.plus_Laton,No Easter,Central-Bajio,2.2256,10.5018,10.4335,89.0468,109.8710,60.5714,0.0600
01/12/2015,Core.plus_Laton,No Easter,Norte,7.9814,10.4936,10.3733,89.0468,109.8710,69.7391,0.2300
01/12/2015,Core.plus_Laton,No Easter,Sureste,9.2638,10.4481,10.2089,89.0468,109.8710,76.1765,1.7100
01/12/2015,Core.plus_Media,No Easter,Central-Bajio,13.1873,10.3708,10.2813,89.0468,109.8710,64.8433,0.1769
01/12/2015,Core.plus_Media,No Easter,Centro Sur,11.4304,10.3746,10.2806,89.0468,109.8710,73.4839,0.0000
01/12/2015,Core.plus_Media,No Easter,Norte,10.6521,10.5207,10.3865,89.0468,109.8710,61.8774,0.0542
01/12/2015,Core.plus_Media,No Easter,Occidente,10.9612,10.2921,10.2142,89.0468,109.8710,61.8434,0.0000
01/12/2015,Core.plus_Media,No Easter,Sureste,12.0797,10.3502,10.2314,89.0468,109.8710,77.8480,1.8838
01/12/2015,Core_Bote,No Easter,Central-Bajio,15.8509,10.4230,9.7752,89.0468,109.8710,64.2933,0.1697
01/12/2015,Core_Bote,No Easter,Centro Sur,13.7649,10.4522,8.7333,89.0468,109.8710,73.4839,0.0000
01/12/2015,Core_Bote,No Easter,Norte,17.0980,10.5053,10.2354,89.0468,109.8710,62.6552,0.0632
01/12/2015,Core_Bote,No Easter,Occidente,16.2771,10.4396,10.0822,89.0468,109.8710,64.4016,0.0000
01/12/2015,Core_Bote,No Easter,Sureste,14.6172,10.4219,9.9150,89.0468,109.8710,77.7077,1.6439
01/12/2015,Core_Cuarto,No Easter,Central-Bajio,14.2180,10.3981,10.2936,89.0468,109.8710,63.7366,0.1603
01/12/2015,Core_Cuarto,No Easter,Centro Sur,13.8897,10.4749,10.2952,89.0468,109.8710,73.4839,0.0000
01/12/2015,Core_Cuarto,No Easter,Norte,13.7478,10.3545,10.1251,89.0468,109.8710,64.4754,0.0634
01/12/2015,Core_Cuarto,No Easter,Occidente,14.6555,10.3380,10.1813,89.0468,109.8710,65.0167,0.0000
01/12/2015,Core_Cuarto,No Easter,Sureste,15.4716,10.2315,10.0924,89.0468,109.8710,77.8362,2.0227
01/12/2015,Core_Familiar,No Easter,Central-Bajio,16.5150,9.9548,9.8354,89.0468,109.8710,63.0061,0.1502
01/12/2015,Core_Familiar,No Easter,Centro Sur,13.9727,10.0490,9.9329,89.0468,109.8710,73.4839,0.0000
01/12/2015,Core_Familiar,No Easter,Norte,15.5279,10.1141,9.9497,89.0468,109.8710,63.6870,0.0734
01/12/2015,Core_Familiar,No Easter,Occidente,15.3505,10.1066,9.9373,89.0468,109.8710,66.5933,0.0000
01/12/2015,Core_Familiar,No Easter,Sureste,16.0862,10.0429,9.8032,89.0468,109.8710,77.8305,1.7574
01/12/2015,Core_Laton,No Easter,Central-Bajio,16.0366,10.2672,10.1510,89.0468,109.8710,62.6996,0.1410
01/12/2015,Core_Laton,No Easter,Centro Sur,14.8093,10.3262,10.1673,89.0468,109.8710,73.4839,0.0000
01/12/2015,Core_Laton,No Easter,Norte,14.8807,10.3576,8.8348,89.0468,109.8710,62.6199,0.0714
01/12/2015,Core_Laton,No Easter,Occidente,15.7700,10.2717,10.1180,89.0468,109.8710,61.2073,0.0000
01/12/2015,Core_Laton,No Easter,Sureste,13.6413,10.1782,10.0504,89.0468,109.8710,77.7720,1.8148
01/12/2015,Core_Media,No Easter,Central-Bajio,17.0353,10.0622,9.9542,89.0468,109.8710,64.4402,0.1721
01/12/2015,Core_Media,No Easter,Centro Sur,16.4210,10.0521,9.9302,89.0468,109.8710,73.4839,0.0000
01/12/2015,Core_Media,No Easter,Norte,15.2891,10.2870,10.0707,89.0468,109.8710,62.3002,0.0574
01/12/2015,Core_Media,No Easter,Occidente,16.6486,10.0819,9.9798,89.0468,109.8710,64.4520,0.0000
01/12/2015,Core_Media,No Easter,Sureste,16.0914,10.0264,9.8665,89.0468,109.8710,77.9825,1.2763
01/12/2015,Core_Mega,No Easter,Central-Bajio,17.7115,9.9868,9.8764,89.0468,109.8710,63.8583,0.1578
01/12/2015,Core_Mega,No Easter,Centro Sur,16.4919,9.9984,9.9018,89.0468,109.8710,73.4839,0.0000
01/12/2015,Core_Mega,No Easter,Norte,16.3088,9.9546,9.8021,89.0468,109.8710,61.8287,0.0566
01/12/2015,Core_Mega,No Easter,Occidente,16.6548,10.0175,9.8885,89.0468,109.8710,63.6571,0.0000
01/12/2015,Core_Mega,No Easter,Sureste,15.5603,9.7917,9.5787,89.0468,109.8710,77.6760,1.9067
01/12/2015,High.End_Bote,No Easter,Central-Bajio,9.4256,10.6810,10.5995,89.0468,109.8710,63.4722,0.1591
01/12/2015,High.End_Bote,No Easter,Centro Sur,7.4322,10.7248,10.6799,89.0468,109.8710,73.4839,0.0000
01/12/2015,High.End_Bote,No Easter,Norte,10.8586,10.7087,10.5902,89.0468,109.8710,61.0236,0.0426
01/12/2015,High.End_Bote,No Easter,Occidente,8.1528,10.7549,10.6125,89.0468,109.8710,67.9621,0.0000
01/12/2015,High.End_Bote,No Easter,Sureste,3.0174,10.5538,10.4429,89.0468,109.8710,76.9524,0.2700
01/12/2015,High.End_Media,No Easter,Central-Bajio,10.4891,11.2481,11.1329,89.0468,109.8710,64.0216,0.1689
01/12/2015,High.End_Media,No Easter,Centro Sur,7.1451,11.1850,11.1169,89.0468,109.8710,73.4839,0.0000
01/12/2015,High.End_Media,No Easter,Norte,12.4658,10.7653,10.6339,89.0468,109.8710,61.5748,0.0313
01/12/2015,High.End_Media,No Easter,Occidente,10.6518,10.9233,10.8172,89.0468,109.8710,67.1231,0.0000
01/12/2015,High.End_Media,No Easter,Sureste,8.1917,10.9723,10.9227,89.0468,109.8710,77.9553,0.9505
01/12/2015,Value_Media,No Easter,Central-Bajio,14.2144,10.3655,10.2534,89.0468,109.8710,64.4768,0.1692
01/12/2015,Value_Media,No Easter,Centro Sur,12.8533,10.3771,10.2454,89.0468,109.8710,73.4839,0.0000
01/12/2015,Value_Media,No Easter,Norte,13.6629,10.4333,10.2017,89.0468,109.8710,62.9573,0.0756
01/12/2015,Value_Media,No Easter,Occidente,12.9819,10.4266,10.3005,89.0468,109.8710,62.5903,0.0000
01/12/2015,Value_Media,No Easter,Sureste,13.3537,10.2783,10.1314,89.0468,109.8710,77.7068,1.9504
01/01/2016,Core.plus_Bote,No Easter,Central-Bajio,15.6752,10.5270,10.3260,89.3864,104.6060,62.5310,0.1402
01/01/2016,Core.plus_Bote,No Easter,Centro Sur,14.2098,10.5033,10.3075,89.3864,104.6060,69.4194,0.0000
01/01/2016,Core.plus_Bote,No Easter,Norte,14.3486,10.5671,10.2274,89.3864,104.6060,59.3185,0.4893
01/01/2016,Core.plus_Bote,No Easter,Occidente,14.8581,10.5201,10.3173,89.3864,104.6060,60.7638,0.0022
01/01/2016,Core.plus_Bote,No Easter,Sureste,14.8686,10.5172,10.2945,89.3864,104.6060,74.1509,1.5742
01/01/2016,Core.plus_Familiar,No Easter,Norte,9.7333,10.3079,10.1793,89.3864,104.6060,57.9779,0.2543
01/01/2016,Core.plus_Laton,No Easter,Central-Bajio,9.0113,10.0584,10.0579,89.3864,104.6060,59.3226,0.0000
01/01/2016,Core.plus_Laton,No Easter,Norte,7.0766,10.5057,10.3887,89.3864,104.6060,64.8065,0.7500
01/01/2016,Core.plus_Laton,No Easter,Occidente,9.3201,10.0505,10.0505,89.3864,104.6060,NA,NA
01/01/2016,Core.plus_Laton,No Easter,Sureste,10.4282,9.9760,9.9438,89.3864,104.6060,72.1111,0.3700
01/01/2016,Core.plus_Media,No Easter,Central-Bajio,12.6140,10.4125,10.3259,89.3864,104.6060,62.4014,0.1472
01/01/2016,Core.plus_Media,No Easter,Centro Sur,10.9779,10.3876,10.2603,89.3864,104.6060,69.4194,0.0000
01/01/2016,Core.plus_Media,No Easter,Norte,10.1172,10.5187,10.3801,89.3864,104.6060,59.8863,0.4799
01/01/2016,Core.plus_Media,No Easter,Occidente,9.9758,10.4166,10.3176,89.3864,104.6060,57.7659,0.0037
01/01/2016,Core.plus_Media,No Easter,Sureste,10.8550,10.3933,10.2291,89.3864,104.6060,74.5855,1.5452
01/01/2016,Core_Bote,No Easter,Central-Bajio,15.4389,10.4209,9.5923,89.3864,104.6060,61.8493,0.1425
01/01/2016,Core_Bote,No Easter,Centro Sur,13.1864,10.4430,8.8170,89.3864,104.6060,69.4194,0.0000
01/01/2016,Core_Bote,No Easter,Norte,16.0188,10.5062,10.0871,89.3864,104.6060,59.4399,0.5175
01/01/2016,Core_Bote,No Easter,Occidente,15.6088,10.4232,10.0290,89.3864,104.6060,61.6416,0.0021
01/01/2016,Core_Bote,No Easter,Sureste,14.0393,10.3727,9.9080,89.3864,104.6060,74.1492,1.5268
01/01/2016,Core_Cuarto,No Easter,Central-Bajio,13.8890,10.3278,10.2030,89.3864,104.6060,62.3569,0.1350
01/01/2016,Core_Cuarto,No Easter,Centro Sur,13.3279,10.4138,10.2389,89.3864,104.6060,69.4194,0.0000
01/01/2016,Core_Cuarto,No Easter,Norte,13.2197,10.3262,10.0798,89.3864,104.6060,61.1482,0.5789
01/01/2016,Core_Cuarto,No Easter,Occidente,14.0315,10.2873,10.1205,89.3864,104.6060,61.8143,0.0014
01/01/2016,Core_Cuarto,No Easter,Sureste,15.3162,10.1858,10.0530,89.3864,104.6060,74.6526,1.4340
01/01/2016,Core_Familiar,No Easter,Central-Bajio,16.0566,9.9963,9.8555,89.3864,104.6060,60.6186,0.1224
01/01/2016,Core_Familiar,No Easter,Centro Sur,13.7279,10.0008,9.8987,89.3864,104.6060,69.4194,0.0000
01/01/2016,Core_Familiar,No Easter,Norte,15.1450,10.1125,9.9067,89.3864,104.6060,60.3018,0.4560
01/01/2016,Core_Familiar,No Easter,Occidente,14.8858,10.0749,9.9115,89.3864,104.6060,63.9237,0.0012
01/01/2016,Core_Familiar,No Easter,Sureste,15.3116,10.1254,9.8578,89.3864,104.6060,74.4487,1.5096
01/01/2016,Core_Laton,No Easter,Central-Bajio,15.4451,10.2488,10.1391,89.3864,104.6060,60.5088,0.1255
01/01/2016,Core_Laton,No Easter,Centro Sur,14.4216,10.2798,10.1490,89.3864,104.6060,69.4194,0.0000
01/01/2016,Core_Laton,No Easter,Norte,13.8407,10.3767,9.5251,89.3864,104.6060,59.1390,0.5579
01/01/2016,Core_Laton,No Easter,Occidente,15.3558,10.2001,10.0450,89.3864,104.6060,58.3416,0.0029
01/01/2016,Core_Laton,No Easter,Sureste,13.0050,10.1311,10.0313,89.3864,104.6060,74.3185,1.5337
01/01/2016,Core_Media,No Easter,Central-Bajio,16.4535,10.0668,9.9439,89.3864,104.6060,62.7622,0.1414
01/01/2016,Core_Media,No Easter,Centro Sur,16.0638,10.0377,9.8794,89.3864,104.6060,69.4194,0.0000
01/01/2016,Core_Media,No Easter,Norte,14.6199,10.2781,10.0456,89.3864,104.6060,59.2785,0.4798
01/01/2016,Core_Media,No Easter,Occidente,16.0691,10.0886,9.9532,89.3864,104.6060,61.6371,0.0019
01/01/2016,Core_Media,No Easter,Sureste,15.5709,10.0145,9.8100,89.3864,104.6060,74.6742,1.3584
01/01/2016,Core_Mega,No Easter,Central-Bajio,17.2665,9.9968,9.8755,89.3864,104.6060,60.8896,0.1207
01/01/2016,Core_Mega,No Easter,Centro Sur,16.0516,9.9743,9.8746,89.3864,104.6060,69.4194,0.0000
01/01/2016,Core_Mega,No Easter,Norte,15.8051,9.9645,9.7969,89.3864,104.6060,59.2784,0.4675
01/01/2016,Core_Mega,No Easter,Occidente,16.1908,9.9915,9.8628,89.3864,104.6060,60.9846,0.0019
01/01/2016,Core_Mega,No Easter,Sureste,15.1066,9.7847,9.5639,89.3864,104.6060,74.2714,1.6119
01/01/2016,High.End_Bote,No Easter,Central-Bajio,8.9099,10.7210,10.6381,89.3864,104.6060,61.6874,0.1321
01/01/2016,High.End_Bote,No Easter,Centro Sur,6.9369,10.7242,10.6842,89.3864,104.6060,69.4194,0.0000
01/01/2016,High.End_Bote,No Easter,Norte,11.3264,10.7375,10.5874,89.3864,104.6060,58.7334,0.4349
01/01/2016,High.End_Bote,No Easter,Occidente,8.1329,10.7662,10.6517,89.3864,104.6060,66.2392,0.0000
01/01/2016,High.End_Bote,No Easter,Sureste,4.0535,10.5808,10.4847,89.3864,104.6060,73.4231,1.3900
01/01/2016,High.End_Media,No Easter,Central-Bajio,10.4536,11.3330,11.2591,89.3864,104.6060,61.0450,0.1196
01/01/2016,High.End_Media,No Easter,Centro Sur,6.8595,11.0920,11.0686,89.3864,104.6060,69.4194,0.0000
01/01/2016,High.End_Media,No Easter,Norte,11.8001,10.7948,10.6573,89.3864,104.6060,58.7699,0.4533
01/01/2016,High.End_Media,No Easter,Occidente,9.6042,10.9944,10.8889,89.3864,104.6060,63.7383,0.0004
01/01/2016,High.End_Media,No Easter,Sureste,6.9825,11.0851,11.0205,89.3864,104.6060,73.8797,1.4650
01/01/2016,Value_Media,No Easter,Central-Bajio,13.3011,10.3264,10.2351,89.3864,104.6060,61.6428,0.1342
01/01/2016,Value_Media,No Easter,Centro Sur,12.0406,10.3073,10.1710,89.3864,104.6060,69.4194,0.0000
01/01/2016,Value_Media,No Easter,Norte,12.9686,10.4470,10.2279,89.3864,104.6060,59.8257,0.5418
01/01/2016,Value_Media,No Easter,Occidente,12.6145,10.2898,10.2124,89.3864,104.6060,59.9771,0.0028
01/01/2016,Value_Media,No Easter,Sureste,12.9593,10.1530,10.0457,89.3864,104.6060,74.4183,1.5595
01/02/2016,Core.plus_Bote,No Easter,Central-Bajio,15.4418,10.5169,10.3352,89.7778,104.8830,64.5617,0.1673
01/02/2016,Core.plus_Bote,No Easter,Centro Sur,13.9333,10.5041,10.3559,89.7778,104.8830,73.3793,0.0000
01/02/2016,Core.plus_Bote,No Easter,Norte,14.2754,10.5419,10.3385,89.7778,104.8830,66.4441,0.0263
01/02/2016,Core.plus_Bote,No Easter,Occidente,14.7664,10.5286,10.3835,89.7778,104.8830,65.8431,0.0274
01/02/2016,Core.plus_Bote,No Easter,Sureste,14.6579,10.4482,10.2808,89.7778,104.8830,73.7581,0.4221
01/02/2016,Core.plus_Familiar,No Easter,Norte,10.2349,10.2978,10.1732,89.7778,104.8830,65.0261,0.0023
01/02/2016,Core.plus_Laton,No Easter,Central-Bajio,9.7092,10.2862,10.2148,89.7778,104.8830,69.9532,0.2733
01/02/2016,Core.plus_Laton,No Easter,Norte,7.8553,10.4911,10.3768,89.7778,104.8830,69.3103,0.1200
01/02/2016,Core.plus_Laton,No Easter,Occidente,11.6203,10.0029,10.0029,89.7778,104.8830,NA,NA
01/02/2016,Core.plus_Laton,No Easter,Sureste,11.6409,9.9284,9.9086,89.7778,104.8830,73.0690,1.0700
01/02/2016,Core.plus_Media,No Easter,Central-Bajio,12.9889,10.3900,10.3091,89.7778,104.8830,64.6067,0.1764
01/02/2016,Core.plus_Media,No Easter,Centro Sur,11.2242,10.3678,10.2302,89.7778,104.8830,73.3793,0.0000
01/02/2016,Core.plus_Media,No Easter,Norte,11.0767,10.4874,10.3551,89.7778,104.8830,66.5375,0.0250
01/02/2016,Core.plus_Media,No Easter,Occidente,11.5293,10.3333,10.2342,89.7778,104.8830,64.1064,0.0335
01/02/2016,Core.plus_Media,No Easter,Sureste,11.4584,10.3086,10.1976,89.7778,104.8830,74.2405,0.4122
01/02/2016,Core_Bote,No Easter,Central-Bajio,15.3203,10.4107,9.5185,89.7778,104.8830,64.3951,0.1582
01/02/2016,Core_Bote,No Easter,Centro Sur,13.2245,10.4506,8.4683,89.7778,104.8830,73.3793,0.0000
01/02/2016,Core_Bote,No Easter,Norte,16.4827,10.4576,10.0142,89.7778,104.8830,66.6923,0.0270
01/02/2016,Core_Bote,No Easter,Occidente,15.6959,10.4313,10.0047,89.7778,104.8830,66.5308,0.0255
01/02/2016,Core_Bote,No Easter,Sureste,13.8986,10.3891,9.9529,89.7778,104.8830,73.7826,0.3748
01/02/2016,Core_Cuarto,No Easter,Central-Bajio,13.7770,10.2944,10.1933,89.7778,104.8830,64.7985,0.1668
01/02/2016,Core_Cuarto,No Easter,Centro Sur,13.5713,10.3991,10.2207,89.7778,104.8830,73.3793,0.0000
01/02/2016,Core_Cuarto,No Easter,Norte,13.2775,10.3672,10.1348,89.7778,104.8830,68.3937,0.0311
01/02/2016,Core_Cuarto,No Easter,Occidente,14.0285,10.3160,10.1481,89.7778,104.8830,66.8124,0.0228
01/02/2016,Core_Cuarto,No Easter,Sureste,15.4647,10.0706,9.9520,89.7778,104.8830,74.1199,0.4175
01/02/2016,Core_Familiar,No Easter,Central-Bajio,16.4569,9.9927,9.7174,89.7778,104.8830,63.0521,0.1369
01/02/2016,Core_Familiar,No Easter,Centro Sur,13.9695,10.0451,9.8126,89.7778,104.8830,73.3793,0.0000
01/02/2016,Core_Familiar,No Easter,Norte,15.5945,10.1174,9.8103,89.7778,104.8830,67.5878,0.0225
01/02/2016,Core_Familiar,No Easter,Occidente,15.4951,10.0898,9.8318,89.7778,104.8830,68.8287,0.0175
01/02/2016,Core_Familiar,No Easter,Sureste,15.8109,9.9949,9.7294,89.7778,104.8830,73.9763,0.3876
01/02/2016,Core_Laton,No Easter,Central-Bajio,15.7227,10.2383,10.0743,89.7778,104.8830,64.0474,0.1442
01/02/2016,Core_Laton,No Easter,Centro Sur,14.4928,10.2918,10.0972,89.7778,104.8830,73.3793,0.0000
01/02/2016,Core_Laton,No Easter,Norte,13.8782,10.3892,9.8802,89.7778,104.8830,66.5679,0.0332
01/02/2016,Core_Laton,No Easter,Occidente,15.2242,10.2973,10.1461,89.7778,104.8830,63.2294,0.0356
01/02/2016,Core_Laton,No Easter,Sureste,13.3007,10.1772,10.0601,89.7778,104.8830,73.9446,0.3820
01/02/2016,Core_Media,No Easter,Central-Bajio,16.3966,10.0658,9.9506,89.7778,104.8830,64.7795,0.1756
01/02/2016,Core_Media,No Easter,Centro Sur,16.1416,10.0225,9.8716,89.7778,104.8830,73.3793,0.0000
01/02/2016,Core_Media,No Easter,Norte,14.8582,10.2855,10.0712,89.7778,104.8830,66.6980,0.0251
01/02/2016,Core_Media,No Easter,Occidente,16.2718,10.0734,9.9474,89.7778,104.8830,66.5894,0.0243
01/02/2016,Core_Media,No Easter,Sureste,15.7283,9.9854,9.8121,89.7778,104.8830,74.1010,0.3369
01/02/2016,Core_Mega,No Easter,Central-Bajio,17.3429,9.9843,9.8720,89.7778,104.8830,63.8312,0.1497
01/02/2016,Core_Mega,No Easter,Centro Sur,16.0777,10.0027,9.9066,89.7778,104.8830,73.3793,0.0000
01/02/2016,Core_Mega,No Easter,Norte,16.0731,9.9313,9.7828,89.7778,104.8830,66.6374,0.0256
01/02/2016,Core_Mega,No Easter,Occidente,16.4149,10.0086,9.8655,89.7778,104.8830,65.5839,0.0277
01/02/2016,Core_Mega,No Easter,Sureste,15.2830,9.7826,9.5611,89.7778,104.8830,73.9390,0.3930
01/02/2016,High.End_Bote,No Easter,Central-Bajio,8.4398,10.7192,10.6449,89.7778,104.8830,64.3853,0.1695
01/02/2016,High.End_Bote,No Easter,Centro Sur,4.9876,10.7236,10.6691,89.7778,104.8830,73.3793,0.0000
01/02/2016,High.End_Bote,No Easter,Norte,11.2815,10.7720,10.5906,89.7778,104.8830,66.1468,0.0159
01/02/2016,High.End_Bote,No Easter,Occidente,8.5393,10.7883,10.6850,89.7778,104.8830,70.2783,0.0142
01/02/2016,High.End_Bote,No Easter,Sureste,3.5307,10.5545,10.4542,89.7778,104.8830,72.7931,0.1300
01/02/2016,High.End_Media,No Easter,Central-Bajio,9.8088,11.2744,11.1922,89.7778,104.8830,64.4002,0.2002
01/02/2016,High.End_Media,No Easter,Centro Sur,7.1047,11.1986,11.1507,89.7778,104.8830,73.3793,0.0000
01/02/2016,High.End_Media,No Easter,Norte,11.9882,10.7990,10.6692,89.7778,104.8830,66.4401,0.0090
01/02/2016,High.End_Media,No Easter,Occidente,9.9788,10.9711,10.8586,89.7778,104.8830,67.4767,0.0228
01/02/2016,High.End_Media,No Easter,Sureste,7.1860,11.1078,11.0117,89.7778,104.8830,73.3103,0.2800
01/02/2016,Value_Media,No Easter,Central-Bajio,13.4701,10.3182,10.2073,89.7778,104.8830,64.2269,0.1556
01/02/2016,Value_Media,No Easter,Centro Sur,12.0821,10.3605,10.2277,89.7778,104.8830,73.3793,0.0000
01/02/2016,Value_Media,No Easter,Norte,13.3420,10.4208,10.1652,89.7778,104.8830,66.8534,0.0350
01/02/2016,Value_Media,No Easter,Occidente,12.4918,10.3299,10.2335,89.7778,104.8830,64.9380,0.0309
01/02/2016,Value_Media,No Easter,Sureste,12.7051,10.2604,10.1215,89.7778,104.8830,73.9078,0.4198
01/03/2016,Core.plus_Bote,Easter,Central-Bajio,15.9672,10.4798,10.3107,89.9100,106.0070,69.1917,0.4658
01/03/2016,Core.plus_Bote,Easter,Centro Sur,14.5351,10.5088,10.3495,89.9100,106.0070,76.1935,0.0900
01/03/2016,Core.plus_Bote,Easter,Norte,14.9557,10.5334,10.2925,89.9100,106.0070,71.4794,0.6040
01/03/2016,Core.plus_Bote,Easter,Occidente,15.1516,10.5442,10.3906,89.9100,106.0070,66.7112,0.6320
